annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
2451,259,31884,953,46,23,779,0.0010
2452,262,34596,80,34,331,495,0.9219
2453,262,27652,59,808,226,211,0.9084
2454,262,3482,559,810,288,175,0.8908
2455,262,29666,602,176,221,215,0.8405
2456,262,3543,609,177,210,214,0.0016
2457,262,34596,0,25,424,509,0.0011
2458,264,3482,133,287,278,176,0.9345
2459,264,27652,671,255,221,199,0.9191
2460,264,29666,125,863,229,228,0.8929
2461,264,34596,566,675,346,517,0.8314
2462,264,3543,128,866,227,225,0.0026
2463,265,16231,142,845,197,194,0.9864
2464,265,3482,133,287,277,175,0.9381
2465,265,27652,671,254,221,200,0.9239
2466,265,25366,594,664,382,492,0.9034
2467,265,25366,587,661,389,493,0.0042
2468,265,3350,142,844,195,193,0.0012
2469,265,12419,145,845,195,196,0.0010
2470,266,16231,649,230,193,184,0.9405
2471,266,3482,589,844,285,167,0.9131
2472,266,25366,21,105,389,479,0.8979
2473,266,27652,95,853,222,206,0.8420
2474,266,3350,649,230,194,183,0.0013
2475,266,4542,649,228,192,188,0.0012
2476,271,3482,624,718,210,272,0.9588
2477,271,22346,105,188,203,194,0.9514
2478,271,35205,633,161,217,396,0.9157
2479,271,20876,84,724,339,244,0.9102
2480,271,20876,79,703,343,260,0.0038
2481,271,35205,569,166,279,395,0.0028
2482,271,36636,84,726,333,237,0.0025
2483,271,20876,0,723,433,243,0.0022
2484,271,36636,633,165,213,390,0.0020
2485,271,2482,625,710,218,284,0.0019
2486,271,35205,634,123,215,436,0.0018
2487,271,21025,108,190,198,195,0.0018
2488,271,20876,77,727,346,294,0.0015
2489,271,35205,634,163,262,395,0.0014
2490,271,35205,628,158,302,392,0.0011
2491,273,35205,97,671,235,410,0.9377
2492,273,3482,141,294,212,257,0.9323
2493,273,20876,542,292,330,236,0.9167
2494,273,22346,668,876,212,208,0.8482
2495,273,36636,544,294,327,232,0.0113
2496,273,20876,541,215,329,316,0.0023
2497,273,21025,668,875,211,211,0.0017
2498,273,21770,669,873,213,213,0.0015
2499,273,20876,541,290,353,249,0.0014
2500,273,20876,448,285,429,251,0.0013
2501,273,35205,0,670,340,409,0.0012
2502,273,35205,92,582,249,500,0.0011
2503,273,35205,87,669,250,442,0.0011
2504,274,21324,209,327,149,232,0.9755
2505,274,20013,574,255,344,320,0.8976
2506,274,3350,420,888,189,191,0.7211
2507,274,31862,206,328,148,228,0.0041
2508,274,21324,189,326,168,232,0.0041
2509,274,20013,571,217,351,355,0.0029
2510,274,18356,579,262,332,313,0.0028
2511,274,20013,558,261,368,425,0.0024
2512,274,20013,565,264,411,312,0.0022
2513,274,21324,204,323,188,235,0.0021
2514,274,13899,204,323,153,235,0.0020
2515,274,41767,200,324,156,240,0.0016
2516,274,29666,579,262,340,315,0.0014
2517,274,3350,574,258,342,318,0.0012
2518,274,33008,580,261,337,315,0.0010
2519,274,20013,314,262,612,318,0.0010
2520,275,20013,8,646,349,341,0.9596
2521,275,21324,585,665,150,242,0.9334
2522,275,3350,327,150,186,190,0.9271
2523,275,20013,1,650,355,366,0.0084
2524,275,16687,527,0,449,518,0.0061
2525,275,16687,741,1,235,103,0.0056
2526,275,16687,659,1,317,98,0.0035
2527,275,16687,657,0,319,268,0.0035
2528,275,20013,2,607,353,381,0.0033
2529,275,18356,5,650,348,336,0.0026
2530,275,21324,571,660,164,248,0.0024
2531,275,13899,583,662,151,244,0.0024
2532,275,20013,3,654,462,330,0.0023
2533,275,16687,425,0,551,684,0.0021
2534,275,31862,583,664,151,245,0.0019
2535,275,20013,2,647,536,331,0.0017
2536,275,33008,11,648,342,338,0.0016
2537,275,31884,749,2,227,116,0.0015
2538,275,21324,574,653,199,254,0.0014
2539,275,16687,289,0,687,785,0.0012
2540,275,29666,11,649,342,339,0.0012
2541,275,16687,565,1,411,479,0.0011
2542,277,36636,618,200,265,151,0.9917
2543,277,30307,74,97,408,403,0.9642
2544,277,19860,125,863,223,171,0.8821
2545,277,3482,600,867,259,232,0.8649
2546,277,1899,622,197,264,154,0.0125
2547,277,36636,615,155,269,195,0.0041
2548,277,1899,136,866,207,165,0.0027
2549,277,36636,619,197,266,171,0.0018
2550,278,36636,92,908,278,164,0.9727
2551,278,3482,150,220,248,221,0.9366
2552,278,30307,518,745,414,418,0.8059
2553,278,19860,641,280,219,170,0.6417
2554,278,1899,101,905,273,164,0.0144
2555,278,1899,656,282,198,167,0.0020
2556,278,19860,640,256,219,193,0.0018
2557,278,1899,740,285,116,163,0.0015
2558,278,1899,85,906,281,167,0.0012
2559,280,3831,431,275,393,350,0.8789
2560,280,3350,408,867,191,192,0.8143
2561,280,16231,134,290,187,194,0.5539
2562,280,3831,664,0,312,120,0.0955
2563,280,31862,135,290,189,192,0.0876
2564,280,22073,137,289,187,193,0.0475
2565,280,3831,660,1,316,119,0.0047
2566,280,3831,651,0,325,161,0.0035
2567,280,16687,590,0,386,114,0.0027
2568,280,3831,587,0,389,110,0.0018
2569,280,3831,627,1,349,109,0.0018
2570,280,3831,618,0,358,171,0.0015
2571,280,16687,525,0,451,143,0.0012
2572,280,3831,427,33,458,595,0.0012
2573,286,30307,29,115,370,410,0.9346
2574,286,27776,143,778,180,204,0.8878
2575,286,16261,574,188,240,228,0.8694
2576,286,3482,534,778,272,227,0.7980
2577,286,36636,146,776,182,208,0.0058
2578,286,29666,141,775,184,208,0.0019
2579,286,3482,145,777,180,208,0.0016
2580,286,2482,533,774,274,233,0.0011
2581,287,27776,639,293,173,194,0.9817
2582,287,3482,172,274,261,218,0.9202
2583,287,16261,136,834,252,242,0.9051
2584,287,30307,571,701,396,431,0.8349
2585,287,3482,635,291,177,199,0.0069
2586,287,36636,637,293,178,198,0.0044
2587,287,30307,567,696,409,433,0.0013
2588,287,29666,637,293,175,196,0.0012
2589,287,10220,141,837,243,241,0.0012
2590,288,27776,177,811,176,201,0.9218
2591,288,30307,45,130,389,420,0.8774
2592,288,3482,564,812,267,221,0.8741
2593,288,16261,604,193,245,231,0.8503
2594,288,36636,177,813,177,202,0.0113
2595,288,3482,180,812,177,204,0.0060
2596,288,29666,176,813,176,201,0.0036
2597,288,19860,180,813,177,204,0.0020
2598,288,27776,176,872,176,144,0.0013
2599,288,3350,179,813,179,203,0.0012
2600,289,25437,143,845,255,253,0.9477
2601,289,2482,601,79,247,477,0.9030
2602,289,22361,585,740,257,413,0.8481
2603,289,6191,90,45,277,535,0.8460
2604,289,2482,595,15,251,545,0.0032
2605,289,22361,567,747,277,484,0.0023
2606,289,3742,588,749,253,403,0.0020
2607,289,2482,947,32,29,736,0.0019
2608,289,2482,599,85,300,471,0.0018
2609,289,2482,576,82,270,479,0.0017
2610,289,2482,601,72,344,477,0.0016
2611,289,19860,886,1242,90,37,0.0015
2612,289,2482,949,41,27,793,0.0015
2613,289,2482,520,76,326,778,0.0014
2614,289,2482,813,1,157,70,0.0012
2615,289,2482,604,42,295,521,0.0012
2616,289,1899,913,1243,63,37,0.0011
2617,289,6191,85,45,336,537,0.0011
2618,289,2482,569,73,280,816,0.0011
2619,289,1899,0,1243,46,37,0.0011
2620,291,25437,535,175,248,252,0.9489
2621,291,22361,107,110,247,391,0.9342
2622,291,2482,78,658,256,472,0.9044
2623,291,6191,569,618,279,531,0.8894
2624,291,22361,91,100,261,457,0.0048
2625,291,1899,882,1214,94,66,0.0045
2626,291,3742,107,117,242,380,0.0028
2627,291,6191,565,608,335,552,0.0024
2628,291,3831,749,1,216,104,0.0022
2629,291,3482,0,1215,241,65,0.0017
2630,291,3482,0,1217,223,63,0.0016
2631,291,18146,722,0,234,101,0.0016
2632,291,2482,78,657,296,476,0.0016
2633,291,22361,99,101,351,389,0.0015
2634,291,2482,76,551,262,581,0.0014
2635,291,22361,83,24,267,475,0.0013
2636,291,1899,0,1226,151,54,0.0012
2637,292,12777,542,593,324,506,0.9587
2638,292,25437,545,177,250,253,0.9547
2639,292,2482,74,666,198,477,0.8580
2640,292,5885,118,85,226,474,0.4783
2641,292,13394,114,80,226,475,0.1793
2642,292,3831,733,0,234,106,0.0055
2643,292,2482,87,68,202,1081,0.0050
2644,292,18146,721,0,242,104,0.0030
2645,292,35205,781,1239,195,41,0.0024
2646,292,12777,543,586,350,517,0.0022
2647,292,12777,470,587,411,516,0.0021
2648,292,2482,81,565,195,577,0.0021
2649,292,2482,0,664,273,478,0.0016
2650,292,31884,715,0,250,185,0.0016
2651,292,31884,725,1,251,113,0.0012
2652,292,12777,538,610,411,498,0.0012
2653,292,2482,72,667,218,486,0.0012
2654,292,3482,0,1216,214,64,0.0011
2655,292,2482,0,665,272,480,0.0011
2656,292,35205,770,1162,206,118,0.0011
2657,292,27732,817,1227,159,53,0.0011
2658,292,2482,38,658,233,598,0.0011
2659,292,2482,15,661,263,495,0.0011
2660,295,20013,122,190,345,317,0.9546
2661,295,16231,642,295,191,194,0.8213
2662,295,3350,414,864,189,192,0.7671
2663,295,31862,642,297,194,191,0.2297
2664,295,3350,642,294,193,193,0.0112
2665,295,20013,119,192,348,347,0.0102
2666,295,22073,641,296,195,192,0.0060
2667,295,18356,127,195,331,314,0.0044
2668,295,20013,120,98,346,409,0.0031
2669,295,20013,116,189,423,319,0.0025
2670,295,3350,123,192,341,315,0.0022
2671,295,20013,111,178,530,325,0.0020
2672,295,20013,79,179,394,331,0.0017
2673,295,20013,113,57,356,446,0.0017
2674,295,20013,121,188,463,320,0.0017
2675,295,1899,0,1253,65,27,0.0015
2676,295,33008,129,197,332,312,0.0014
2677,298,33207,159,235,203,196,0.9806
2678,298,31704,571,173,249,423,0.9386
2679,298,16547,163,776,239,236,0.9171
2680,298,1899,685,880,209,132,0.9123
2681,298,1899,687,878,223,132,0.0043
2682,298,3742,160,774,239,236,0.0028
2683,298,19860,686,878,206,133,0.0022
2684,298,31704,567,180,357,408,0.0015
2685,298,31704,539,178,288,472,0.0014
2686,298,31704,218,179,600,413,0.0014
2687,298,31704,271,181,549,433,0.0013
2688,298,31704,560,114,263,481,0.0012
2689,299,33207,611,845,212,206,0.9681
2690,299,1899,88,258,206,128,0.9489
2691,299,16547,560,245,232,226,0.9262
2692,299,31704,144,645,249,451,0.8945
2693,299,31704,105,648,285,450,0.0038
2694,299,31704,139,645,281,459,0.0032
2695,299,31704,141,607,247,494,0.0018
2696,299,31704,141,644,466,451,0.0012
2697,299,3742,562,245,230,226,0.0011
2698,299,31704,138,640,404,457,0.0011
2699,299,33207,609,824,219,228,0.0010
2700,302,19231,98,634,278,330,0.9741
2701,302,3350,308,160,186,188,0.9419
2702,302,36636,570,712,236,228,0.9193
2703,302,18356,94,632,283,328,0.0381
2704,302,27732,765,1171,211,109,0.0050
2705,302,16687,515,0,461,536,0.0042
2706,302,16687,742,1,234,91,0.0041
2707,302,16687,645,0,331,362,0.0028
2708,302,27732,712,1170,264,110,0.0026
2709,302,1899,568,716,230,217,0.0023
2710,302,16687,663,1,313,93,0.0023
2711,302,19231,81,639,292,392,0.0020
2712,302,27732,565,708,245,228,0.0020
2713,302,27992,565,707,244,233,0.0019
2714,302,41767,566,708,245,231,0.0019
2715,302,19231,89,636,335,320,0.0017
2716,302,16687,440,0,536,630,0.0016
2717,302,19231,89,636,451,337,0.0016
2718,302,27732,757,1159,219,121,0.0015
2719,302,19231,87,613,287,343,0.0015
2720,302,19231,0,633,373,330,0.0014
2721,302,35205,568,708,241,234,0.0014
2722,302,1899,849,1174,127,105,0.0013
2723,302,12777,955,12,21,873,0.0012
2724,302,1899,0,1259,40,21,0.0012
2725,302,27732,788,1174,188,106,0.0011
2726,302,19231,0,622,378,391,0.0011
2727,302,12777,954,5,22,822,0.0011
2728,302,12777,955,28,21,976,0.0010
2729,304,22626,99,130,315,503,0.9154
2730,304,4377,597,703,231,468,0.9071
2731,304,2482,622,67,199,477,0.8095
2732,304,3742,129,814,328,328,0.7727
2733,304,2482,618,11,230,437,0.0046
2734,304,2482,600,10,230,541,0.0030
2735,304,22626,68,82,345,544,0.0026
2736,304,4377,599,698,377,479,0.0023
2737,304,3742,101,802,363,343,0.0020
2738,304,4377,592,690,321,468,0.0019
2739,304,5093,128,811,333,330,0.0017
2740,304,4377,559,701,271,466,0.0015
2741,304,3742,126,729,585,426,0.0014
2742,304,22626,0,4,400,104,0.0014
2743,304,4377,571,694,260,532,0.0013
2744,304,4377,582,697,244,463,0.0013
2745,304,22626,5,28,411,598,0.0012
2746,304,3742,128,723,727,429,0.0011
2747,304,2482,613,19,329,520,0.0011
2748,304,22626,0,2,379,102,0.0011
2749,304,12777,954,542,22,675,0.0011
2750,304,2482,588,69,233,1069,0.0010
2751,304,22626,85,93,717,537,0.0010
2752,304,4377,602,712,374,474,0.0010
2753,308,36636,120,709,190,265,0.9366
2754,308,3350,288,207,184,187,0.8951
2755,308,41767,556,606,278,298,0.8917
2756,308,35205,757,1149,219,131,0.0137
2757,308,13899,560,604,274,294,0.0077
2758,308,35205,720,1155,256,125,0.0067
2759,308,36636,561,604,268,293,0.0059
2760,308,21324,561,606,271,291,0.0057
2761,308,20237,118,709,192,259,0.0040
2762,308,27732,752,1154,224,126,0.0039
2763,308,35205,716,1150,260,130,0.0038
2764,308,35205,746,1226,230,54,0.0030
2765,308,35205,700,1154,276,126,0.0025
2766,308,16687,746,1,230,89,0.0024
2767,308,35205,757,1145,219,134,0.0022
2768,308,16687,492,0,484,505,0.0022
2769,308,35205,681,1263,295,17,0.0021
2770,308,27732,771,1153,205,127,0.0019
2771,308,5093,557,597,275,301,0.0018
2772,308,41767,552,594,353,309,0.0016
2773,308,16687,630,0,346,323,0.0016
2774,308,35205,729,1072,247,205,0.0015
2775,308,1899,0,1262,70,18,0.0015
2776,308,16687,652,1,323,86,0.0014
2777,308,3482,1,1246,309,34,0.0014
2778,308,3482,1,1241,343,39,0.0012
2779,308,41767,552,562,292,343,0.0012
2780,308,41767,549,492,287,411,0.0012
2781,308,41767,462,595,371,306,0.0011
2782,308,41767,543,607,332,416,0.0010
2783,308,23222,939,460,37,645,0.0010
2784,310,12246,619,318,177,187,0.9731
2785,310,3543,657,892,212,213,0.9042
2786,310,4542,138,865,213,211,0.8381
2787,310,16550,105,147,312,449,0.8315
2788,310,44198,609,316,188,193,0.0313
2789,310,12246,617,321,174,170,0.0243
2790,310,21324,617,319,173,188,0.0212
2791,310,28762,620,321,172,185,0.0145
2792,310,3350,621,322,173,184,0.0111
2793,310,29870,619,322,174,184,0.0088
2794,310,16231,156,870,196,202,0.0082
2795,310,12419,140,866,209,212,0.0077
2796,310,22073,618,323,176,183,0.0062
2797,310,19606,622,325,171,180,0.0058
2798,310,12246,622,320,159,185,0.0057
2799,310,20237,620,321,172,187,0.0049
2800,310,12246,618,321,177,143,0.0034
2801,310,16231,141,866,212,210,0.0032
2802,310,16231,182,872,170,200,0.0029
2803,310,25437,618,322,174,185,0.0025
2804,310,12246,627,321,168,177,0.0025
2805,310,44198,605,313,204,226,0.0021
2806,310,18109,139,865,218,208,0.0018
2807,310,12246,621,330,167,176,0.0018
2808,310,12246,626,321,167,156,0.0017
2809,310,12246,625,321,165,113,0.0014
2810,310,16550,96,128,328,462,0.0011
2811,310,16550,91,144,346,571,0.0010
2812,310,12246,627,322,158,91,0.0010
2813,313,3482,619,723,212,272,0.9287
2814,313,20876,39,752,329,255,0.8906
2815,313,29666,593,180,222,217,0.8588
2816,313,34596,15,25,446,406,0.7155
2817,313,3543,601,186,215,209,0.0031
2818,313,20876,12,754,352,263,0.0030
2819,313,36636,40,757,323,245,0.0026
2820,313,20876,41,703,324,308,0.0025
2821,313,2482,624,713,216,284,0.0023
2822,313,20876,43,721,330,283,0.0017
2823,313,20876,0,756,370,280,0.0012
2824,313,20876,39,751,379,264,0.0012
2825,313,20876,38,756,338,312,0.0010
2826,315,34596,508,778,464,429,0.9726
2827,315,3482,145,290,211,257,0.9074
2828,315,29666,132,859,231,227,0.8959
2829,315,20876,590,258,325,244,0.8293
2830,315,36636,593,256,321,241,0.0043
2831,315,34596,510,770,466,442,0.0028
2832,315,20876,589,220,331,279,0.0024
2833,315,3543,133,854,227,234,0.0024
2834,315,20876,585,259,336,283,0.0017
2835,315,20876,582,256,394,242,0.0012
2836,316,16547,170,791,235,227,0.9575
2837,316,3543,127,233,207,203,0.9347
2838,316,33008,558,807,376,207,0.9316
2839,316,10220,631,199,227,215,0.8812
2840,316,16547,558,810,370,209,0.1617
2841,316,3543,126,245,201,189,0.0035
2842,316,10220,650,204,206,206,0.0026
2843,316,10220,633,200,224,145,0.0022
2844,316,24849,556,812,382,204,0.0021
2845,316,10220,636,210,226,202,0.0020
2846,316,3543,133,279,201,156,0.0017
2847,316,33008,548,810,389,222,0.0017
2848,316,24849,559,813,311,201,0.0014
2849,316,33008,559,812,362,140,0.0014
2850,316,3543,131,263,200,172,0.0013
2851,316,33008,561,813,391,189,0.0012
2852,317,33008,74,268,366,219,0.9825
2853,317,10220,126,845,227,224,0.9750
2854,317,3543,656,831,218,212,0.9530
2855,317,16547,592,282,232,225,0.9161
2856,317,16547,75,268,364,218,0.5532
2857,317,3742,591,282,235,225,0.0043
2858,317,10220,129,845,219,196,0.0039
2859,317,3543,127,844,226,224,0.0034
2860,317,10220,131,846,149,226,0.0032
2861,317,16231,592,278,238,229,0.0021
2862,317,10220,128,846,223,145,0.0019
2863,317,33008,67,254,375,240,0.0018
2864,317,29666,125,842,235,229,0.0016
2865,317,10220,183,849,169,217,0.0013
2866,317,10220,221,848,130,220,0.0012
2867,317,10220,130,909,225,160,0.0012
2868,320,28762,134,195,212,200,0.9688
2869,320,3482,625,718,208,272,0.9494
2870,320,20876,84,724,338,243,0.9270
2871,320,35205,633,161,217,396,0.9095
2872,320,20876,79,703,342,259,0.0042
2873,320,35205,568,165,281,395,0.0029
2874,320,36636,85,726,332,237,0.0029
2875,320,20876,0,722,433,243,0.0023
2876,320,2482,629,704,215,288,0.0017
2877,320,35205,634,163,261,396,0.0014
2878,320,35205,628,125,220,433,0.0014
2879,320,20876,77,726,346,296,0.0014
2880,320,36636,634,165,212,390,0.0014
2881,320,35205,628,158,302,391,0.0012
2882,323,36636,150,800,198,257,0.9674
2883,323,3482,131,287,278,175,0.9370
2884,323,27652,671,253,219,199,0.9294
2885,323,22346,654,876,216,209,0.9245
2886,323,27776,148,806,201,248,0.0053
2887,323,21025,657,876,212,210,0.0036
2888,323,27776,155,804,197,222,0.0023
2889,323,21770,656,874,215,210,0.0020
2890,323,1899,148,801,203,254,0.0010
2891,324,36636,642,208,189,246,0.9796
2892,324,3482,589,844,284,167,0.9216
2893,324,22346,130,194,208,197,0.8925
2894,324,27652,95,852,222,207,0.8507
2895,324,27776,642,204,196,249,0.0033
2896,325,27776,640,293,173,194,0.9845
2897,325,3482,172,276,261,216,0.9165
2898,325,16261,135,834,252,242,0.9073
2899,325,31884,509,697,402,530,0.6540
2900,325,3482,636,291,177,200,0.0058
2901,325,27776,638,291,178,177,0.0058
2902,325,27776,640,312,170,177,0.0052
2903,325,36636,637,293,178,198,0.0040
2904,325,31884,512,691,464,540,0.0012
2905,325,29666,637,293,175,196,0.0011
2906,325,27776,641,344,169,144,0.0011
2907,327,27776,175,811,177,201,0.9379
2908,327,3482,565,813,265,220,0.8736
2909,327,16261,602,193,246,231,0.8240
2910,327,31884,91,21,408,512,0.6919
2911,327,36636,177,812,178,203,0.0074
2912,327,3482,179,812,177,204,0.0062
2913,327,29666,176,813,176,202,0.0031
2914,327,27776,175,871,176,144,0.0014
2915,327,2482,565,811,271,225,0.0010
2916,328,36636,103,881,267,179,0.9674
2917,328,3482,123,304,270,202,0.9616
2918,328,27732,556,260,306,261,0.9594
2919,328,31884,520,643,380,535,0.6386
2920,328,27992,95,877,277,180,0.0427
2921,328,27732,554,227,306,290,0.0095
2922,328,1899,96,881,272,178,0.0048
2923,328,27732,555,258,343,271,0.0041
2924,328,19860,562,256,299,266,0.0027
2925,328,27732,335,267,523,255,0.0017
2926,328,27732,552,246,393,283,0.0016
2927,328,36636,100,876,269,201,0.0014
2928,328,27732,409,263,452,260,0.0014
2929,332,3543,126,143,206,197,0.9431
2930,332,16550,561,537,288,492,0.8164
2931,332,4542,590,165,200,200,0.7810
2932,332,4542,85,821,189,186,0.2731
2933,332,12419,85,821,190,186,0.1702
2934,332,16231,83,820,192,190,0.0297
2935,332,19606,80,823,192,184,0.0180
2936,332,12419,588,167,203,200,0.0070
2937,332,16231,588,169,204,198,0.0056
2938,332,27992,74,817,200,190,0.0041
2939,332,16231,656,169,136,197,0.0018
2940,332,29870,81,820,192,186,0.0017
2941,332,16550,954,435,22,714,0.0013
2942,332,16231,84,834,188,171,0.0010
2943,334,16231,628,221,188,185,0.9616
2944,334,3482,625,719,209,271,0.9550
2945,334,20876,84,725,338,243,0.9068
2946,334,22346,145,223,202,196,0.7932
2947,334,21025,148,222,199,196,0.0099
2948,334,20876,79,703,344,259,0.0028
2949,334,36636,84,727,332,236,0.0028
2950,334,21770,144,221,204,200,0.0024
2951,334,20876,0,724,432,242,0.0021
2952,334,2482,626,707,217,288,0.0017
2953,334,20876,77,728,346,294,0.0015
2954,334,3350,628,220,189,185,0.0014
2955,334,12419,628,222,188,182,0.0013
2956,334,4542,629,219,185,188,0.0012
2957,334,22346,147,207,203,216,0.0010
2958,335,16231,135,848,195,193,0.9473
2959,335,3482,142,293,211,257,0.9184
2960,335,20876,542,292,331,236,0.9025
2961,335,22346,623,840,213,206,0.7969
2962,335,36636,543,293,328,233,0.0114
2963,335,21025,623,840,211,206,0.0055
2964,335,16231,624,838,210,207,0.0025
2965,335,20876,540,215,330,315,0.0021
2966,335,20876,540,290,354,249,0.0016
2967,335,4542,133,842,197,199,0.0014
2968,335,21770,624,839,208,206,0.0013
2969,335,12419,135,844,196,193,0.0013
2970,335,20876,454,285,423,250,0.0012
2971,336,16231,656,231,192,180,0.9250
2972,336,3482,650,752,212,267,0.9053
2973,336,20876,117,767,331,233,0.8750
2974,336,22346,163,233,208,197,0.8634
2975,336,16231,164,232,208,199,0.0051
2976,336,21025,165,231,206,199,0.0034
2977,336,4542,655,229,193,183,0.0031
2978,336,12419,656,230,193,180,0.0021
2979,336,20876,102,765,348,262,0.0019
2980,336,20876,114,693,332,305,0.0018
2981,336,36636,117,771,328,226,0.0017
2982,336,2482,649,736,212,280,0.0017
2983,336,20876,117,770,338,304,0.0012
2984,336,20876,121,712,333,287,0.0010
2985,337,36636,132,828,182,263,0.9621
2986,337,3482,123,271,275,189,0.9418
2987,337,22346,641,835,215,208,0.9261
2988,337,25468,574,188,329,282,0.7059
2989,337,21770,641,838,213,207,0.0298
2990,337,21025,641,839,212,205,0.0074
2991,337,27776,137,828,179,256,0.0025
2992,337,1899,134,831,183,254,0.0018
2993,337,25468,563,186,413,288,0.0014
2994,337,3482,577,185,323,285,0.0013
2995,337,25468,562,174,414,302,0.0012
2996,337,25468,563,115,346,355,0.0011
2997,337,25468,332,201,582,274,0.0010
2998,338,36636,647,170,170,247,0.9731
2999,338,3482,574,814,281,191,0.9227
3000,338,22346,130,225,202,196,0.8761
3001,338,25468,49,786,349,303,0.7519
3002,338,27776,650,170,168,248,0.0088
3003,338,25468,1,780,402,303,0.0044
3004,338,21025,129,224,202,198,0.0022
